hashedEmail,start_time,end_time,original_start_time,original_end_time
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,08/07/2024 23:47,09/07/2024 01:09,1.72048E+12,1.72049E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,28/04/2024 04:20,28/04/2024 04:30,1.71428E+12,1.71428E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,12/06/2024 02:58,12/06/2024 04:49,1.71816E+12,1.71817E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,06/07/2024 22:36,06/07/2024 23:36,1.72031E+12,1.72031E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,08/07/2024 03:33,08/07/2024 03:39,1.72041E+12,1.72041E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,05/06/2024 06:33,05/06/2024 08:33,1.71757E+12,1.71758E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,05/06/2024 03:09,05/06/2024 03:29,1.71756E+12,1.71756E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,26/06/2024 18:06,26/06/2024 18:14,1.71943E+12,1.71943E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,25/07/2024 06:39,25/07/2024 06:42,1.72189E+12,1.72189E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,13/09/2024 00:33,13/09/2024 02:05,1.72619E+12,1.72619E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,20/04/2024 00:49,20/04/2024 00:54,1.71357E+12,1.71357E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,21/08/2024 02:50,21/08/2024 04:46,1.72421E+12,1.72422E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,22/06/2024 20:39,22/06/2024 21:29,1.71909E+12,1.71909E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,24/06/2024 02:51,24/06/2024 03:26,1.7192E+12,1.7192E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,19/08/2024 03:09,19/08/2024 07:23,1.72404E+12,1.72405E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,03/05/2024 01:11,03/05/2024 03:28,1.7147E+12,1.71471E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,27/06/2024 22:22,27/06/2024 22:27,1.71953E+12,1.71953E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,18/06/2024 03:59,18/06/2024 04:45,1.71868E+12,1.71869E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,25/06/2024 06:30,25/06/2024 06:42,1.7193E+12,1.7193E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,01/09/2024 07:22,01/09/2024 09:54,1.72518E+12,1.72518E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,28/06/2024 16:31,28/06/2024 19:06,1.71959E+12,1.7196E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,19/05/2024 14:46,19/05/2024 17:01,1.71613E+12,1.71614E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,11/06/2024 01:03,11/06/2024 02:25,1.71807E+12,1.71807E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,05/05/2024 22:21,05/05/2024 23:17,1.71495E+12,1.71495E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,03/06/2024 00:35,03/06/2024 00:39,1.71737E+12,1.71738E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,06/05/2024 21:58,06/05/2024 22:45,1.71503E+12,1.71504E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,26/07/2024 19:13,26/07/2024 19:22,1.72202E+12,1.72202E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,25/07/2024 05:06,25/07/2024 05:59,1.72188E+12,1.72189E+12
5baba1651a0b92788bc0d6dcdf00be64af1cf9f0015bbeed204ddabd1d872e83,07/04/2024 05:47,07/04/2024 06:30,1.71247E+12,1.71247E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,21/09/2024 21:13,21/09/2024 22:14,1.72695E+12,1.72696E+12
71453e425f07d10da4fa2b349c83e73ccdf0fb3312f778b35c5802c3292c87bd,28/06/2024 07:00,28/06/2024 07:21,1.71956E+12,1.71956E+12
6fa105fac7f4f37350f21830db78cde153d8edda41d6f4f2d48c9785d605c5e5,07/08/2024 20:23,07/08/2024 20:30,1.72306E+12,1.72306E+12
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,24/08/2024 23:36,25/08/2024 02:36,1.72454E+12,1.72455E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,28/06/2024 02:58,28/06/2024 03:03,1.71954E+12,1.71954E+12
2917e2dacafed92d017b9f356ce90a442bea6e4ad59dbbb484a920398acb8974,31/05/2024 04:44,31/05/2024 04:49,1.71713E+12,1.71713E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,18/06/2024 03:06,18/06/2024 04:42,1.71868E+12,1.71869E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,05/09/2024 22:17,06/09/2024 00:09,1.72557E+12,1.72558E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,05/05/2024 01:40,05/05/2024 02:03,1.71487E+12,1.71487E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,28/06/2024 05:19,28/06/2024 05:27,1.71955E+12,1.71955E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,20/05/2024 14:56,20/05/2024 15:57,1.71622E+12,1.71622E+12
336adf9b9070abb44eaec22a48b04d8cda6cf0c98a46eef37779a1dcb6f5b4bb,08/09/2024 05:39,08/09/2024 06:48,1.72577E+12,1.72578E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,29/06/2024 22:47,29/06/2024 22:51,1.7197E+12,1.7197E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,20/04/2024 23:13,20/04/2024 23:23,1.71365E+12,1.71366E+12
0d4d71be33e2bc7266ee4983002bd930f69d304288a8663529c875f40f1750f3,30/08/2024 17:49,30/08/2024 18:48,1.72504E+12,1.72504E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,24/06/2024 18:49,24/06/2024 18:55,1.71925E+12,1.71926E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,29/05/2024 07:11,29/05/2024 07:17,1.71697E+12,1.71697E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,04/05/2024 04:11,04/05/2024 04:31,1.7148E+12,1.7148E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,27/04/2024 06:33,27/04/2024 06:53,1.7142E+12,1.7142E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,22/04/2024 00:04,22/04/2024 00:21,1.71374E+12,1.71375E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,06/04/2024 22:24,06/04/2024 23:33,1.71244E+12,1.71245E+12
95aa10ff79645508dcff5c08da02a8f6ddd9016b44fb469347e5739b8865c613,26/04/2024 17:28,26/04/2024 17:36,1.71415E+12,1.71415E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,30/08/2024 21:36,31/08/2024 01:14,1.72505E+12,1.72507E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,17/06/2024 02:25,17/06/2024 03:38,1.71859E+12,1.7186E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,24/06/2024 23:48,24/06/2024 23:52,1.71927E+12,1.71927E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,19/08/2024 03:52,19/08/2024 04:48,1.72404E+12,1.72404E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,08/06/2024 14:13,08/06/2024 15:19,1.71786E+12,1.71786E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,28/04/2024 21:04,28/04/2024 21:38,1.71434E+12,1.71434E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,30/08/2024 23:47,31/08/2024 01:13,1.72506E+12,1.72507E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,17/06/2024 03:11,17/06/2024 03:59,1.71859E+12,1.7186E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,09/05/2024 23:40,10/05/2024 00:11,1.7153E+12,1.7153E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,28/04/2024 23:24,29/04/2024 00:16,1.71435E+12,1.71435E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,20/04/2024 20:46,20/04/2024 21:48,1.71365E+12,1.71365E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,10/05/2024 00:49,10/05/2024 00:54,1.7153E+12,1.7153E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,11/06/2024 00:28,11/06/2024 01:25,1.71807E+12,1.71807E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,31/07/2024 03:24,31/07/2024 05:29,1.7224E+12,1.7224E+12
8e0aac3020b3fd9cdef4840b533b4b105aaf1ce1f6f2df3f328ba2a44cecfdc1,21/09/2024 00:22,21/09/2024 02:12,1.72688E+12,1.72688E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,25/07/2024 06:56,25/07/2024 07:00,1.72189E+12,1.72189E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,17/06/2024 07:55,17/06/2024 08:02,1.71861E+12,1.71861E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,26/04/2024 06:48,26/04/2024 07:42,1.71411E+12,1.71412E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,06/08/2024 17:27,06/08/2024 17:35,1.72297E+12,1.72297E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,10/09/2024 02:30,10/09/2024 03:27,1.72594E+12,1.72594E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,17/09/2024 17:26,17/09/2024 19:31,1.72659E+12,1.7266E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,16/09/2024 20:33,16/09/2024 21:45,1.72652E+12,1.72652E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,01/06/2024 02:29,01/06/2024 04:00,1.71721E+12,1.71721E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,15/06/2024 16:37,15/06/2024 18:37,1.71847E+12,1.71848E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,11/05/2024 03:21,11/05/2024 04:05,1.7154E+12,1.7154E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,05/05/2024 23:40,06/05/2024 00:55,1.71495E+12,1.71496E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,18/05/2024 17:30,18/05/2024 18:13,1.71605E+12,1.71606E+12
80afc8e7137de6a232421e926c1e6e64ddeef1d8157c4439746bc00fcf91e8a7,01/09/2024 03:25,01/09/2024 05:21,1.72516E+12,1.72517E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,07/05/2024 04:23,07/05/2024 04:27,1.71506E+12,1.71506E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,22/08/2024 05:44,22/08/2024 07:12,1.72431E+12,1.72431E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,02/06/2024 05:27,02/06/2024 05:32,1.71731E+12,1.71731E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,13/05/2024 18:09,13/05/2024 18:34,1.71562E+12,1.71563E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,03/08/2024 02:29,03/08/2024 03:54,1.72265E+12,1.72266E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,25/07/2024 03:27,25/07/2024 03:57,1.72188E+12,1.72188E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,03/07/2024 21:41,03/07/2024 22:19,1.72004E+12,1.72005E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,14/05/2024 00:07,14/05/2024 01:00,1.71565E+12,1.71565E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,15/06/2024 14:59,15/06/2024 16:34,1.71846E+12,1.71847E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,01/06/2024 02:22,01/06/2024 03:37,1.71721E+12,1.71721E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,28/06/2024 02:22,28/06/2024 03:19,1.71954E+12,1.71954E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,25/07/2024 06:46,25/07/2024 06:50,1.72189E+12,1.72189E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,03/08/2024 21:36,04/08/2024 01:51,1.72272E+12,1.72274E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,13/06/2024 04:24,13/06/2024 04:29,1.71825E+12,1.71825E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,29/05/2024 06:22,29/05/2024 06:26,1.71696E+12,1.71696E+12
90f1495942837b1cde67cc9e3119421e38183502a4c6dee304df3bf0c21e0dd0,19/08/2024 00:52,19/08/2024 01:08,1.72403E+12,1.72403E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,12/06/2024 23:44,13/06/2024 00:16,1.71824E+12,1.71824E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,02/08/2024 04:59,02/08/2024 05:04,1.72257E+12,1.72258E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,06/07/2024 19:04,06/07/2024 20:01,1.72029E+12,1.7203E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,16/07/2024 05:26,16/07/2024 06:09,1.72111E+12,1.72111E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,08/06/2024 22:03,08/06/2024 23:46,1.71788E+12,1.71789E+12
5c27e8b9fed2816b006dc8397ec04470b59339fd591a46a3eb7951b939b72984,29/06/2024 20:49,29/06/2024 21:46,1.71969E+12,1.7197E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,05/07/2024 02:39,05/07/2024 03:24,1.72015E+12,1.72015E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,24/07/2024 01:43,24/07/2024 05:58,1.72179E+12,1.7218E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,17/05/2024 06:12,17/05/2024 09:19,1.71593E+12,1.71594E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,25/05/2024 02:52,25/05/2024 03:18,1.71661E+12,1.71661E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,22/06/2024 05:53,22/06/2024 05:58,1.71904E+12,1.71904E+12
96e190b0bf3923cd8d349eee467c09d1130af143335779251492eb4c2c058a5f,21/06/2024 05:50,21/06/2024 06:25,1.71895E+12,1.71895E+12
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,15/08/2024 00:27,15/08/2024 00:42,1.72368E+12,1.72368E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,20/06/2024 20:53,20/06/2024 22:23,1.71892E+12,1.71892E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,06/05/2024 00:42,06/05/2024 01:08,1.71496E+12,1.71496E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,30/08/2024 15:25,30/08/2024 18:04,1.72503E+12,1.72504E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,18/05/2024 22:19,19/05/2024 01:20,1.71607E+12,1.71608E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,21/05/2024 17:22,21/05/2024 18:02,1.71631E+12,1.71631E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,19/06/2024 03:57,19/06/2024 04:28,1.71877E+12,1.71877E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,22/06/2024 09:28,22/06/2024 09:33,1.71905E+12,1.71905E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,25/07/2024 07:33,25/07/2024 07:37,1.72189E+12,1.72189E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,25/07/2024 02:49,25/07/2024 03:43,1.72188E+12,1.72188E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,03/07/2024 04:00,03/07/2024 04:06,1.71998E+12,1.71998E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,28/06/2024 23:59,29/06/2024 02:14,1.71962E+12,1.71963E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,26/09/2024 06:09,26/09/2024 07:39,1.72733E+12,1.72734E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,02/05/2024 18:09,02/05/2024 18:17,1.71467E+12,1.71467E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,20/07/2024 04:02,20/07/2024 05:39,1.72145E+12,1.72145E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,25/07/2024 07:22,25/07/2024 07:26,1.72189E+12,1.72189E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,28/07/2024 03:16,28/07/2024 03:22,1.72214E+12,1.72214E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,25/05/2024 06:21,25/05/2024 06:50,1.71662E+12,1.71662E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,14/04/2024 22:06,14/04/2024 22:10,1.71313E+12,1.71313E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,15/05/2024 23:21,16/05/2024 00:02,1.71582E+12,1.71582E+12
0d4d71be33e2bc7266ee4983002bd930f69d304288a8663529c875f40f1750f3,31/08/2024 22:44,31/08/2024 23:20,1.72514E+12,1.72515E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,27/05/2024 00:37,27/05/2024 01:11,1.71677E+12,1.71677E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,08/07/2024 04:25,08/07/2024 05:32,1.72041E+12,1.72042E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,17/06/2024 04:34,17/06/2024 04:38,1.7186E+12,1.7186E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,25/07/2024 07:25,25/07/2024 07:29,1.72189E+12,1.72189E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,12/06/2024 07:43,12/06/2024 10:24,1.71818E+12,1.71819E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,23/05/2024 01:48,23/05/2024 02:10,1.71643E+12,1.71643E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,16/06/2024 04:05,16/06/2024 06:06,1.71851E+12,1.71852E+12
7d71c49cbbce8dcf0276b2bfecfa2d16f22cb31a4024556d6085884298f2ee8d,08/05/2024 19:50,08/05/2024 19:58,1.7152E+12,1.7152E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,17/08/2024 15:34,17/08/2024 16:27,1.72391E+12,1.72391E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,01/05/2024 03:29,01/05/2024 04:38,1.71453E+12,1.71454E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,29/06/2024 05:46,29/06/2024 06:21,1.71964E+12,1.71964E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,20/07/2024 18:36,20/07/2024 20:01,1.7215E+12,1.72151E+12
5a340c0e3d1aa3e579efc625bd3e5bca7fc25f7115b68e9411f457464bfd3df4,28/06/2024 03:28,28/06/2024 03:32,1.71955E+12,1.71955E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,22/06/2024 02:31,22/06/2024 02:39,1.71902E+12,1.71902E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12/06/2024 23:52,12/06/2024 23:58,1.71824E+12,1.71824E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,06/05/2024 04:45,06/05/2024 05:26,1.71497E+12,1.71497E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,28/07/2024 05:01,28/07/2024 05:34,1.72214E+12,1.72214E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,29/07/2024 04:20,29/07/2024 04:29,1.72223E+12,1.72223E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,28/06/2024 03:21,28/06/2024 03:41,1.71954E+12,1.71955E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,16/05/2024 03:04,16/05/2024 03:43,1.71583E+12,1.71583E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,28/06/2024 21:17,28/06/2024 22:29,1.71961E+12,1.71961E+12
722ab6d91280c439f2780767a1250889e93f75fc0ba0bc48175da022ab3e9ea9,28/06/2024 01:31,28/06/2024 01:36,1.71954E+12,1.71954E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,16/06/2024 04:13,16/06/2024 05:29,1.71851E+12,1.71852E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,12/08/2024 21:28,12/08/2024 21:39,1.7235E+12,1.7235E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,29/06/2024 21:09,29/06/2024 21:15,1.7197E+12,1.7197E+12
20ae3f8b5323674fe6e537bc91928841cfc2a00c1b36522fd25370bb6fa89d36,16/06/2024 20:03,16/06/2024 20:14,1.71857E+12,1.71857E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,11/08/2024 05:26,11/08/2024 05:35,1.72335E+12,1.72335E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,08/07/2024 03:30,08/07/2024 03:52,1.72041E+12,1.72041E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,18/08/2024 22:12,18/08/2024 22:20,1.72402E+12,1.72402E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,03/08/2024 02:30,03/08/2024 03:54,1.72265E+12,1.72266E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,25/06/2024 00:20,25/06/2024 00:28,1.71927E+12,1.71928E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,28/08/2024 03:11,28/08/2024 05:12,1.72481E+12,1.72482E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,01/06/2024 05:45,01/06/2024 06:57,1.71722E+12,1.71723E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,05/06/2024 19:28,05/06/2024 20:27,1.71762E+12,1.71762E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,06/07/2024 16:30,06/07/2024 17:15,1.72028E+12,1.72029E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,20/04/2024 08:45,20/04/2024 08:49,1.7136E+12,1.7136E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,03/07/2024 21:36,03/07/2024 21:40,1.72004E+12,1.72004E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,25/07/2024 07:22,25/07/2024 07:26,1.72189E+12,1.72189E+12
f2826fb8dbce4d450348f99cb27ade184b713998d9679780442efaaf218038f2,26/08/2024 16:28,26/08/2024 18:19,1.72469E+12,1.7247E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,03/08/2024 02:38,03/08/2024 03:53,1.72265E+12,1.72266E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,04/07/2024 00:08,04/07/2024 01:45,1.72005E+12,1.72006E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,09/07/2024 05:03,09/07/2024 05:46,1.7205E+12,1.7205E+12
